StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1_1,Q2.2_1,Q2.3_1,Q2.4_1,Q2.5_1,Q2.6_1,Q2.7_1,Q2.8_1,Q2.9_1,Q2.10_1,Q3.2_1,Q3.1_1,Q3.3_1,Q3.4_1,Q3.5_1,Q3.6_1,Q3.7_1,Q3.8_1,Q3.9_1,Q3.10_1,Q4.2_1,Q4.1_1,Q4.3_1,Q4.4_1,Q4.5_1,Q4.6_1,Q4.7_1,Q4.8_1,Q4.9_1,Q4.10_1,Q5.2_1,Q5.1_1,Q5.3_1,Q5.4_1,Q5.5_1,Q5.6_1,Q5.7_1,Q5.8_1,Q5.9_1,Q5.10_1,Q6.2_1,Q6.1_1,Q6.3_1,Q6.4_1,Q6.5_1,Q6.6_1,Q6.7_1,Q6.8_1,Q6.9_1,Q6.10_1,Q7.2_1,Q7.1_1,Q7.3_1,Q7.4_1,Q7.5_1,Q7.6_1,Q7.7_1,Q7.8_1,Q7.9_1,Q7.10_1,Q8.2_1,Q8.1_1,Q8.3_1,Q8.4_1,Q8.5_1,Q8.6_1,Q8.7_1,Q8.8_1,Q8.9_1,Q8.10_1,Q9.2_1,Q9.1_1,Q9.3_1,Q9.4_1,Q9.5_1,Q9.6_1,Q9.7_1,Q9.8_1,Q9.9_1,Q9.10_1,Q10.2_1,Q10.1_1,Q10.3_1,Q10.4_1,Q10.5_1,Q10.6_1,Q10.7_1,Q10.8_1,Q10.9_1,Q10.10_1,Q472,Q332,Q333,Q334,Q335,Q336,Q337,Q338,Q339,Q340,Q492,Q493,Q494,Q495,Q496,Q497,Q498,Q499,Q500,Q501,Q502,Q503,Q504,Q505,Q506,Q507,Q508,Q509,Q510,Q511,Q512,Q513,Q514,Q515,Q516,Q517,Q518,Q519,Q520,Q521,Q522,Q523,Q524,Q525,Q526,Q527,Q528,Q529,Q530,Q531,Q532,Q533,Q534,Q535,Q536,Q537,Q538,Q539,Q540,Q541,Q542,Q543,Q544,Q545,Q546,Q547,Q548,Q549,Q550,Q551,Q552,Q553,Q554,Q555,Q556,Q557,Q558,Q559,Q560,Q561,Q562,Q563,Q564,Q565,Q566,Q567,Q568,Q569,Q570,Q571,Q11.1,Q11.2,Q11.3,MTurkCode
11/28/2018 10:22,11/28/2018 10:23,IP Address,67.82.209.36,100,82,TRUE,11/28/2018 10:23,R_1in8UTzlw1cUCwA,,,,,40.62049866,-73.92389679,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,84,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,Associate degree in college (2-year),Male,4584451559
11/28/2018 10:23,11/28/2018 10:23,IP Address,72.84.76.193,100,32,TRUE,11/28/2018 10:23,R_10OwKdtZUeXq08H,,,,,37.04620361,-76.4095993,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,4,2,8,3,7,1,6,1993,Associate degree in college (2-year),Male,4613027246
11/28/2018 10:22,11/28/2018 10:23,IP Address,50.89.213.70,100,62,TRUE,11/28/2018 10:23,R_5msKF06wgHBMbjH,,,,,29.16000366,-81.02690125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,16,71,60,70,40,65,80,84,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,High school graduate (high school diploma or equivalent including GED),Male,5276407967
11/28/2018 10:22,11/28/2018 10:23,IP Address,209.249.125.55,100,54,TRUE,11/28/2018 10:23,R_1opgzEBMTpPbDhS,,,,,38.92799377,-77.26490021,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,44,,,73,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,Associate degree in college (2-year),Female,5513075385
11/28/2018 10:22,11/28/2018 10:23,IP Address,98.213.21.48,100,59,TRUE,11/28/2018 10:23,R_R5jbsfMSdQZH8xb,,,,,41.33299255,-89.12650299,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,10,81,50,34,50,84,38,11,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,High school graduate (high school diploma or equivalent including GED),Male,6557574723
11/28/2018 10:23,11/28/2018 10:23,IP Address,73.2.54.96,100,23,TRUE,11/28/2018 10:23,R_2Sou2btLD86ZqH8,,,,,37.91769409,-121.3123016,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,62,35,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,Some college but no degree,Male,3714946629
11/28/2018 10:21,11/28/2018 10:23,IP Address,96.245.219.136,100,102,TRUE,11/28/2018 10:23,R_2xRXIEcDNV6Ox1u,,,,,40.14959717,-75.37960052,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,3,5,6,4,2,1,9,7,1974,Bachelor's degree in college (4-year),Female,1185962366
11/28/2018 10:23,11/28/2018 10:23,IP Address,71.206.8.9,100,27,TRUE,11/28/2018 10:23,R_1NkLu4aHFRYzmnG,,,,,39.04960632,-77.12039948,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,34,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,Associate degree in college (2-year),Female,7802922250
11/28/2018 10:23,11/28/2018 10:23,IP Address,67.0.233.148,100,38,TRUE,11/28/2018 10:23,R_3Dd2qasw0d96sWs,,,,,35.2492981,-106.6818008,anonymous,EN,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984,Associate degree in college (2-year),Male,1169301201
11/28/2018 10:22,11/28/2018 10:23,IP Address,73.36.75.94,100,43,TRUE,11/28/2018 10:23,R_2UWXJ2B9mLviYFj,,,,,41.80549622,-89.70539856,anonymous,EN,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Master's degree,Male,2168450499
11/28/2018 10:22,11/28/2018 10:23,IP Address,66.190.22.29,100,98,TRUE,11/28/2018 10:23,R_1q4K7zg9Tx5nwny,,,,,42.92289734,-88.84670258,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8,,,,5,7,,,,,,,,,,,,,,,,,,,,,1973,Some college but no degree,Male,1197772584
11/28/2018 10:21,11/28/2018 10:23,IP Address,35.138.18.109,100,134,TRUE,11/28/2018 10:23,R_tQcAPmYVYS2shl7,,,,,27.84500122,-82.3125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,2,,7,,,,,,,,,,,,,,,1950,Some college but no degree,Female,6626423024
11/28/2018 10:22,11/28/2018 10:23,IP Address,148.73.115.1,100,45,TRUE,11/28/2018 10:23,R_2SHVYIE78RwgiQw,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,Bachelor's degree in college (4-year),Female,6585031901
11/28/2018 10:22,11/28/2018 10:23,IP Address,76.0.56.231,100,63,TRUE,11/28/2018 10:23,R_2pXLEfwHfpiYxSK,,,,,38.71859741,-93.98560333,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,Some college but no degree,Male,1227494366
11/28/2018 10:22,11/28/2018 10:23,IP Address,216.107.48.76,100,96,TRUE,11/28/2018 10:23,R_eEyOJ0Afn4y1Uf7,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,Bachelor's degree in college (4-year),Female,8715378823
11/28/2018 10:22,11/28/2018 10:23,IP Address,73.68.18.52,100,61,TRUE,11/28/2018 10:23,R_23dhDsrouZm1CTl,,,,,42.98150635,-70.94779968,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,Associate degree in college (2-year),Male,6351353316
11/28/2018 10:22,11/28/2018 10:23,IP Address,184.89.160.74,100,56,TRUE,11/28/2018 10:23,R_2CqvyMOBjo5sa8Z,,,,,28.71200562,-81.35520172,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,Some college but no degree,Female,857154168
11/28/2018 10:22,11/28/2018 10:23,IP Address,67.158.19.22,100,52,TRUE,11/28/2018 10:23,R_3dKUKkR47UUxWu4,,,,,44.14149475,-103.2052002,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Some college but no degree,Female,8835171796
11/28/2018 10:23,11/28/2018 10:23,IP Address,100.10.88.136,100,38,TRUE,11/28/2018 10:23,R_2zkV5ZrHunkHDt0,,,,,41.87289429,-71.39070129,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,Bachelor's degree in college (4-year),Male,1634448557
11/28/2018 10:23,11/28/2018 10:23,IP Address,108.224.187.241,100,34,TRUE,11/28/2018 10:23,R_1YpyaJs0KIgNEOJ,,,,,42.47099304,-83.14379883,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,"Professional degree (JD, MD)",Male,9408437511
11/28/2018 10:23,11/28/2018 10:23,IP Address,73.49.170.66,100,42,TRUE,11/28/2018 10:23,R_1rHRmy6lo9LrN8r,,,,,26.7171936,-80.94920349,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,High school graduate (high school diploma or equivalent including GED),Male,6708119087
11/28/2018 10:22,11/28/2018 10:23,IP Address,65.27.109.126,100,72,TRUE,11/28/2018 10:23,R_AvttOKfSbUR2VHj,,,,,44.27099609,-88.43260193,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,7,6,8,,,,,,,,,,,,,,1977,Bachelor's degree in college (4-year),Male,5129146371
11/28/2018 10:22,11/28/2018 10:23,IP Address,24.236.68.163,100,58,TRUE,11/28/2018 10:23,R_25SdFz7wdppN31U,,,,,35.85800171,-84.11940002,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,Some college but no degree,Male,1152293342
11/28/2018 10:23,11/28/2018 10:23,IP Address,98.148.156.60,100,42,TRUE,11/28/2018 10:23,R_1CdrJ2x8rJLhsdW,,,,,33.49830627,-117.0957947,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,Bachelor's degree in college (4-year),Female,3519906736
11/28/2018 10:23,11/28/2018 10:23,IP Address,75.86.24.233,100,39,TRUE,11/28/2018 10:23,R_1NffppPEEtYQFTs,,,,,43.04879761,-87.96250153,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,71,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,Bachelor's degree in college (4-year),Male,1386275985
11/28/2018 10:22,11/28/2018 10:23,IP Address,216.160.129.232,100,59,TRUE,11/28/2018 10:23,R_2aRb2f3CtdXEelH,,,,,39.67900085,-104.9630966,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,Bachelor's degree in college (4-year),Female,3359352890
11/28/2018 10:23,11/28/2018 10:23,IP Address,12.43.89.121,100,22,TRUE,11/28/2018 10:23,R_2tqTegZYpkZtsd1,,,,,39.8394928,-88.94650269,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,Bachelor's degree in college (4-year),Male,3521301364
11/28/2018 10:23,11/28/2018 10:23,IP Address,172.56.12.153,100,37,TRUE,11/28/2018 10:23,R_u3NZQpTaKI2QcI9,,,,,41.94630432,-87.80609894,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,Associate degree in college (2-year),Male,632791630
11/28/2018 10:23,11/28/2018 10:23,IP Address,47.149.74.43,100,50,TRUE,11/28/2018 10:24,R_1TaR9I0C6k1czWp,,,,,33.521698,-117.1286011,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,5,8,3,8,4,7,2,1990,Bachelor's degree in college (4-year),Male,5719205718
11/28/2018 10:22,11/28/2018 10:24,IP Address,65.34.137.107,100,113,TRUE,11/28/2018 10:24,R_3GybHGQFU22AzXF,,,,,25.49060059,-80.43800354,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,1985,Associate degree in college (2-year),Male,7946449019
11/28/2018 10:23,11/28/2018 10:24,IP Address,64.203.188.162,100,30,TRUE,11/28/2018 10:24,R_3DqePV9wQNYvL44,,,,,37.28529358,-80.06919861,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,Master's degree,Female,1906496477
11/28/2018 10:22,11/28/2018 10:24,IP Address,107.175.34.164,100,109,TRUE,11/28/2018 10:24,R_3j2MQXhWB4EN4sX,,,,,42.88639832,-78.87809753,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,89,100,85,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Bachelor's degree in college (4-year),Male,670968643
11/28/2018 10:22,11/28/2018 10:24,IP Address,73.113.181.67,100,69,TRUE,11/28/2018 10:24,R_3e987WIvs6CxruR,,,,,36.31069946,-82.3809967,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,Master's degree,Female,9372254060
11/28/2018 10:23,11/28/2018 10:24,IP Address,174.197.22.226,100,32,TRUE,11/28/2018 10:24,R_2CmuxOVPDhVDJLs,,,,,42.11390686,-88.04290009,anonymous,EN,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,Master's degree,Male,9551331023
11/28/2018 10:22,11/28/2018 10:24,IP Address,71.163.58.192,100,85,TRUE,11/28/2018 10:24,R_qx4gZM9WIPXO1vr,,,,,38.83770752,-76.79799652,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,7,4,3,,,,,,,,,,,,,,1995,Some college but no degree,Male,1209194585
11/28/2018 10:23,11/28/2018 10:24,IP Address,68.6.116.2,100,27,TRUE,11/28/2018 10:24,R_2qfmCR38EC2IXls,,,,,34.43690491,-119.7285004,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,Bachelor's degree in college (4-year),Male,3931026873
11/28/2018 10:23,11/28/2018 10:24,IP Address,73.247.42.77,100,28,TRUE,11/28/2018 10:24,R_1OJZPtcMKIm0J0i,,,,,42.36680603,-88.08879852,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,Bachelor's degree in college (4-year),Male,8352489853
11/28/2018 10:23,11/28/2018 10:24,IP Address,97.73.80.92,100,43,TRUE,11/28/2018 10:24,R_2QEXBrABhCpvbKt,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,Associate degree in college (2-year),Female,1263882955
11/28/2018 10:22,11/28/2018 10:24,IP Address,174.21.112.120,100,85,TRUE,11/28/2018 10:24,R_268veUKDYoxlHcu,,,,,47.12840271,-122.3218994,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,15,,,50,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,Associate degree in college (2-year),Female,9684247947
11/28/2018 10:23,11/28/2018 10:24,IP Address,216.81.103.58,100,65,TRUE,11/28/2018 10:24,R_27ey4chYl3Y2OLy,,,,,31.21369934,-82.35569763,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,High school graduate (high school diploma or equivalent including GED),Male,8146786540
11/28/2018 10:23,11/28/2018 10:24,IP Address,68.60.237.138,100,37,TRUE,11/28/2018 10:24,R_8CgRHIbUwXwz1sd,,,,,39.86889648,-85.97650146,anonymous,EN,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,High school graduate (high school diploma or equivalent including GED),Male,5042190537
11/28/2018 10:23,11/28/2018 10:24,IP Address,75.133.243.227,100,34,TRUE,11/28/2018 10:24,R_RKTViPWbDMXLGtX,,,,,43.6013031,-84.77359772,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Bachelor's degree in college (4-year),Male,3062945664
